x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,year,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,yearbook_table_id,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_trans,quantity,concat_table_notes_text,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1977-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,8683,,923,8683,
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1977-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7633,,923,7633,
20.45,44.816666999999995,Production,"magnesium metal, primary",Nil (nothing produced),,Yugoslavia,,A,YU,Magnesium,Normal Value,YUG,"Magnesium, primary metal",tonnes (metric),1977-01-01 00:00:00,20.450000,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1977-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,114267,,923,114267,
142.796275,43.46076,Production,"magnesium metal, primary",,,Japan,,A,JP,Magnesium,Normal value,JPN,"Magnesium, primary metal",tonnes (metric),1977-01-01 00:00:00,142.796275,,,163,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9400,,923,9400,
142.796275,43.46076,Production,"magnesium metal, primary",,,Japan,,A,JP,Magnesium,Normal value,JPN,"Magnesium, primary metal",tonnes (metric),1978-01-01 00:00:00,142.796275,,,163,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,11200,,923,11200,
10.612941,45.366552,Production,"magnesium metal, primary",,,Italy,,A,IT,Magnesium,Normal value,ITA,"Magnesium, primary metal",tonnes (metric),1978-01-01 00:00:00,10.612941,,,163,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9678,,923,9678,
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1978-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,8500,,923,8500,
109.537431,32.216659,Production,"magnesium metal, primary",,Estimates.,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1978-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,6000,,923,6000,*
82.51,55.51,Production,"magnesium metal, primary",,Estimates.,Soviet Union,,A,SU,Magnesium,Normal value,SUN,"Magnesium, primary metal",tonnes (metric),1978-01-01 00:00:00,82.510000,,,163,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,70000,,923,70000,*
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1978-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,39160,,923,39160,
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1978-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,8309,,923,8309,
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1978-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,135591,,923,135591,
20.45,44.816666999999995,Production,"magnesium metal, primary",Nil (nothing produced),,Yugoslavia,,A,YU,Magnesium,Normal Value,YUG,"Magnesium, primary metal",tonnes (metric),1978-01-01 00:00:00,20.450000,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1979-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9015,,923,9015,
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1979-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,147385,,923,147385,
20.45,44.816666999999995,Production,"magnesium metal, primary",,,Yugoslavia,,A,YU,Magnesium,Normal value,YUG,"Magnesium, primary metal",tonnes (metric),1979-01-01 00:00:00,20.450000,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,500,,923,500,
142.796275,43.46076,Production,"magnesium metal, primary",,,Japan,,A,JP,Magnesium,Normal value,JPN,"Magnesium, primary metal",tonnes (metric),1979-01-01 00:00:00,142.796275,,,163,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,11400,,923,11400,
109.537431,32.216659,Production,"magnesium metal, primary",,Estimates.,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1979-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,6000,,923,6000,*
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1979-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9043,,923,9043,
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1979-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,44177,,923,44177,
10.612941,45.366552,Production,"magnesium metal, primary",,,Italy,,A,IT,Magnesium,Normal value,ITA,"Magnesium, primary metal",tonnes (metric),1979-01-01 00:00:00,10.612941,,,163,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,8757,,923,8757,
82.51,55.51,Production,"magnesium metal, primary",,Estimates.,Soviet Union,,A,SU,Magnesium,Normal value,SUN,"Magnesium, primary metal",tonnes (metric),1979-01-01 00:00:00,82.510000,,,163,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,72000,,923,72000,*
10.612941,45.366552,Production,"magnesium metal, primary",,,Italy,,A,IT,Magnesium,Normal value,ITA,"Magnesium, primary metal",tonnes (metric),1980-01-01 00:00:00,10.612941,,,163,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9676,,923,9676,
82.51,55.51,Production,"magnesium metal, primary",,Estimates.,Soviet Union,,A,SU,Magnesium,Normal value,SUN,"Magnesium, primary metal",tonnes (metric),1980-01-01 00:00:00,82.510000,,,163,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,75000,,923,75000,*
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1980-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9328,,923,9328,
109.537431,32.216659,Production,"magnesium metal, primary",,Estimates.,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1980-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7000,,923,7000,*
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1980-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,44352,,923,44352,
20.45,44.816666999999995,Production,"magnesium metal, primary",,,Yugoslavia,,A,YU,Magnesium,Normal value,YUG,"Magnesium, primary metal",tonnes (metric),1980-01-01 00:00:00,20.450000,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,2508,,923,2508,
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1980-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9252,,923,9252,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",Nil (nothing produced),,Brazil,,A,BR,Magnesium,Normal Value,BRA,"Magnesium, primary metal",tonnes (metric),1980-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1980-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,153747,,923,153747,
142.796275,43.46076,Production,"magnesium metal, primary",,,Japan,,A,JP,Magnesium,Normal value,JPN,"Magnesium, primary metal",tonnes (metric),1980-01-01 00:00:00,142.796275,,,163,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9252,,923,9252,
142.796275,43.46076,Production,"magnesium metal, primary",,,Japan,,A,JP,Magnesium,Normal value,JPN,"Magnesium, primary metal",tonnes (metric),1981-01-01 00:00:00,142.796275,,,163,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,5667,,923,5667,
82.51,55.51,Production,"magnesium metal, primary",,Estimates.,Soviet Union,,A,SU,Magnesium,Normal value,SUN,"Magnesium, primary metal",tonnes (metric),1981-01-01 00:00:00,82.510000,,,163,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,76000,,923,76000,*
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1981-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,47455,,923,47455,
10.612941,45.366552,Production,"magnesium metal, primary",,,Italy,,A,IT,Magnesium,Normal value,ITA,"Magnesium, primary metal",tonnes (metric),1981-01-01 00:00:00,10.612941,,,163,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,10800,,923,10800,
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1981-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7263,,923,7263,
109.537431,32.216659,Production,"magnesium metal, primary",,Estimates.,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1981-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7000,,923,7000,*
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1981-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,139509,,923,139509,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",Nil (nothing produced),,Brazil,,A,BR,Magnesium,Normal Value,BRA,"Magnesium, primary metal",tonnes (metric),1981-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
20.45,44.816666999999995,Production,"magnesium metal, primary",,,Yugoslavia,,A,YU,Magnesium,Normal value,YUG,"Magnesium, primary metal",tonnes (metric),1981-01-01 00:00:00,20.450000,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,3859,,923,3859,
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1981-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,8548,,923,8548,
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1982-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,92712,,923,92712,
20.45,44.816666999999995,Production,"magnesium metal, primary",,,Yugoslavia,,A,YU,Magnesium,Normal value,YUG,"Magnesium, primary metal",tonnes (metric),1982-01-01 00:00:00,20.450000,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,4216,,923,4216,
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1982-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7630,,923,7630,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),1982-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,310,,923,310,
142.796275,43.46076,Production,"magnesium metal, primary",,,Japan,,A,JP,Magnesium,Normal value,JPN,"Magnesium, primary metal",tonnes (metric),1982-01-01 00:00:00,142.796275,,,163,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,5555,,923,5555,
82.51,55.51,Production,"magnesium metal, primary",,Estimates.,Soviet Union,,A,SU,Magnesium,Normal value,SUN,"Magnesium, primary metal",tonnes (metric),1982-01-01 00:00:00,82.510000,,,163,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,77000,,923,77000,*
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1982-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9723,,923,9723,
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1982-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,35922,,923,35922,
109.537431,32.216659,Production,"magnesium metal, primary",,Estimates.,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1982-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7500,,923,7500,*
10.612941,45.366552,Production,"magnesium metal, primary",,,Italy,,A,IT,Magnesium,Normal value,ITA,"Magnesium, primary metal",tonnes (metric),1982-01-01 00:00:00,10.612941,,,163,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9943,,923,9943,
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1983-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,10964,,923,10964,
109.537431,32.216659,Production,"magnesium metal, primary",,Estimates.,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1983-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,8500,,923,8500,*
10.612941,45.366552,Production,"magnesium metal, primary",,,Italy,,A,IT,Magnesium,Normal value,ITA,"Magnesium, primary metal",tonnes (metric),1983-01-01 00:00:00,10.612941,,,163,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9799,,923,9799,
82.51,55.51,Production,"magnesium metal, primary",,Estimates.,Soviet Union,,A,SU,Magnesium,Normal value,SUN,"Magnesium, primary metal",tonnes (metric),1983-01-01 00:00:00,82.510000,,,163,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,80000,,923,80000,*
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1983-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,29844,,923,29844,
20.45,44.816666999999995,Production,"magnesium metal, primary",,,Yugoslavia,,A,YU,Magnesium,Normal value,YUG,"Magnesium, primary metal",tonnes (metric),1983-01-01 00:00:00,20.450000,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,4676,,923,4676,
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1983-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,104717,,923,104717,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),1983-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,519,,923,519,
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1983-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,5980,,923,5980,
142.796275,43.46076,Production,"magnesium metal, primary",,,Japan,,A,JP,Magnesium,Normal value,JPN,"Magnesium, primary metal",tonnes (metric),1983-01-01 00:00:00,142.796275,,,163,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,6026,,923,6026,
142.796275,43.46076,Production,"magnesium metal, primary",,,Japan,,A,JP,Magnesium,Normal value,JPN,"Magnesium, primary metal",tonnes (metric),1984-01-01 00:00:00,142.796275,,,163,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7144,,923,7144,
82.51,55.51,Production,"magnesium metal, primary",,Estimates.,Soviet Union,,A,SU,Magnesium,Normal value,SUN,"Magnesium, primary metal",tonnes (metric),1984-01-01 00:00:00,82.510000,,,163,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,85000,,923,85000,*
109.537431,32.216659,Production,"magnesium metal, primary",,Estimates.,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1984-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,8500,,923,8500,*
10.612941,45.366552,Production,"magnesium metal, primary",,,Italy,,A,IT,Magnesium,Normal value,ITA,"Magnesium, primary metal",tonnes (metric),1984-01-01 00:00:00,10.612941,,,163,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,8184,,923,8184,
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1984-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,12825,,923,12825,
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1984-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,49301,,923,49301,
20.45,44.816666999999995,Production,"magnesium metal, primary",,,Yugoslavia,,A,YU,Magnesium,Normal value,YUG,"Magnesium, primary metal",tonnes (metric),1984-01-01 00:00:00,20.450000,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,5139,,923,5139,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),1984-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,1195,,923,1195,
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1984-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7588,,923,7588,
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1984-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,144430,,923,144430,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),1985-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,2615,,923,2615,
20.45,44.816666999999995,Production,"magnesium metal, primary",,,Yugoslavia,,A,YU,Magnesium,Normal value,YUG,"Magnesium, primary metal",tonnes (metric),1985-01-01 00:00:00,20.450000,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,4918,,923,4918,
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1985-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,8446,,923,8446,
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1985-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,135728,,923,135728,
142.796275,43.46076,Production,"magnesium metal, primary",,,Japan,,A,JP,Magnesium,Normal value,JPN,"Magnesium, primary metal",tonnes (metric),1985-01-01 00:00:00,142.796275,,,163,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,8456,,923,8456,
82.51,55.51,Production,"magnesium metal, primary",,Estimates.,Soviet Union,,A,SU,Magnesium,Normal value,SUN,"Magnesium, primary metal",tonnes (metric),1985-01-01 00:00:00,82.510000,,,163,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,85000,,923,85000,*
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1985-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,54704,,923,54704,
109.537431,32.216659,Production,"magnesium metal, primary",,Estimates.,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1985-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9000,,923,9000,*
10.612941,45.366552,Production,"magnesium metal, primary",,,Italy,,A,IT,Magnesium,Normal value,ITA,"Magnesium, primary metal",tonnes (metric),1985-01-01 00:00:00,10.612941,,,163,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7862,,923,7862,
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1985-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,13639,,923,13639,
109.537431,32.216659,Production,"magnesium metal, primary",,Estimates.,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1986-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9000,,923,9000,*
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1986-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,13361,,923,13361,
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1986-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,56864,,923,56864,
82.51,55.51,Production,"magnesium metal, primary",,Estimates.,Soviet Union,,A,SU,Magnesium,Normal value,SUN,"Magnesium, primary metal",tonnes (metric),1986-01-01 00:00:00,82.510000,,,163,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,86000,,923,86000,*
10.612941,45.366552,Production,"magnesium metal, primary",,,Italy,,A,IT,Magnesium,Normal value,ITA,"Magnesium, primary metal",tonnes (metric),1986-01-01 00:00:00,10.612941,,,163,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7245,,923,7245,
20.45,44.816666999999995,Production,"magnesium metal, primary",,,Yugoslavia,,A,YU,Magnesium,Normal value,YUG,"Magnesium, primary metal",tonnes (metric),1986-01-01 00:00:00,20.450000,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,4897,,923,4897,
