x,y,country_iso3_code,erml_group,sdmx_translation,pole_of_inaccessibility_longitude,erml_commodity,units,year,pole_of_inaccessibility_latitude,erml_sub_commodity,concat_table_notes_code,yearbook_table_id,cgi_commodity_url,quantity,yearbook_table_trans,bgs_commodity_code,concat_table_notes_text,bgs_statistic_type_trans,bgs_commodity_trans,quantity_in_book_style,concat_figure_notes_code,country_trans,bgs_sub_commodity_trans,data_precision_description,concat_figure_notes_text,country_iso2_code,sdmx_code
132.72135600000001,-23.137734,AUS,Lithium,Normal value,132.721356,Lithium minerals,tonnes (metric),1990-01-01 00:00:00,-23.137734,Spodumene,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,50576,Production of lithium minerals,896,,Production,lithium minerals,50576,*,Australia,Spodumene,,Estimates.,AU,A
109.537431,32.216659,CHN,Lithium,Normal value,109.537431,Lithium minerals,tonnes (metric),1990-01-01 00:00:00,32.216659,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,15000,Production of lithium minerals,892,,Production,lithium minerals,15000,*,China,,,Estimates.,CN,A
-49.028009999999995,-12.408957,BRA,Lithium,Normal value,-49.028010,Lithium minerals,tonnes (metric),1990-01-01 00:00:00,-12.408957,Spodumene,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,103,Production of lithium minerals,896,,Production,lithium minerals,103,,Brazil,Spodumene,,,BR,A
16.971256999999998,-20.703654,NAM,Lithium,Normal value,16.971257,Lithium minerals,tonnes (metric),1990-01-01 00:00:00,-20.703654,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,1268,Production of lithium minerals,892,,Production,lithium minerals,1268,,Namibia,,,,NA,A
-8.263145999999999,39.866841,PRT,Lithium,Normal value,-8.263146,Lithium minerals,tonnes (metric),1990-01-01 00:00:00,39.866841,Lepidolite,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,20775,Production of lithium minerals,894,,Production,lithium minerals,20775,,Portugal,Lepidolite,,,PT,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1990-01-01 00:00:00,-12.408957,,,84,,38,Production of lithium minerals,893,,Production,lithium minerals,38,,Brazil,Amblygonite,,,BR,A
-97.834383,39.139831,USA,Lithium,Normal value,-97.834383,Lithium minerals,tonnes (metric),1990-01-01 00:00:00,39.139831,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,4000,Production of lithium minerals,892,,Production,lithium minerals,4000,*|a|b,USA,,,Estimates.|Li content.|Mostly spodumene.,US,A
29.851884,-19.002536,ZWE,Lithium,Normal value,29.851884,Lithium minerals,tonnes (metric),1990-01-01 00:00:00,-19.002536,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,19053,Production of lithium minerals,892,,Production,lithium minerals,19053,,Zimbabwe,,,,ZW,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1990-01-01 00:00:00,-12.408957,,,84,,334,Production of lithium minerals,895,,Production,lithium minerals,334,,Brazil,Petalite,,,BR,A
-119.677633,59.205383999999995,CAN,Lithium,Normal value,-119.677633,Lithium minerals,tonnes (metric),1990-01-01 00:00:00,59.205384,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,9200,Production of lithium minerals,892,,Production,lithium minerals,9200,*,Canada,,,Estimates.,CA,A
16.971256999999998,-20.703654,NAM,Lithium,Normal value,16.971257,Lithium minerals,tonnes (metric),1991-01-01 00:00:00,-20.703654,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,1152,Production of lithium minerals,892,,Production,lithium minerals,1152,,Namibia,,,,NA,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1991-01-01 00:00:00,-12.408957,,,84,,28,Production of lithium minerals,893,,Production,lithium minerals,28,,Brazil,Amblygonite,,,BR,A
-49.028009999999995,-12.408957,BRA,Lithium,Normal value,-49.028010,Lithium minerals,tonnes (metric),1991-01-01 00:00:00,-12.408957,Spodumene,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,1721,Production of lithium minerals,896,,Production,lithium minerals,1721,,Brazil,Spodumene,,,BR,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1991-01-01 00:00:00,-12.408957,,,84,,212,Production of lithium minerals,895,,Production,lithium minerals,212,,Brazil,Petalite,,,BR,A
-8.263145999999999,39.866841,PRT,Lithium,Normal value,-8.263146,Lithium minerals,tonnes (metric),1991-01-01 00:00:00,39.866841,Lepidolite,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,18970,Production of lithium minerals,894,,Production,lithium minerals,18970,,Portugal,Lepidolite,,,PT,A
-97.834383,39.139831,USA,Lithium,Normal value,-97.834383,Lithium minerals,tonnes (metric),1991-01-01 00:00:00,39.139831,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,4000,Production of lithium minerals,892,,Production,lithium minerals,4000,*|a|b,USA,,,Estimates.|Li content.|Mostly spodumene.,US,A
-119.677633,59.205383999999995,CAN,Lithium,Normal value,-119.677633,Lithium minerals,tonnes (metric),1991-01-01 00:00:00,59.205384,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,11300,Production of lithium minerals,892,,Production,lithium minerals,11300,*,Canada,,,Estimates.,CA,A
29.851884,-19.002536,ZWE,Lithium,Normal value,29.851884,Lithium minerals,tonnes (metric),1991-01-01 00:00:00,-19.002536,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,9186,Production of lithium minerals,892,,Production,lithium minerals,9186,,Zimbabwe,,,,ZW,A
-69.73191899999999,-26.162882999999997,CHL,Lithium,Normal value,-69.731919,Lithium minerals,tonnes (metric),1991-01-01 00:00:00,-26.162883,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,8575,Production of lithium minerals,892,,Production,lithium minerals,8575,c,Chile,,,Carbonate.,CL,A
82.51,55.51,SUN,Lithium,Normal value,82.510000,Lithium minerals,tonnes (metric),1991-01-01 00:00:00,55.510000,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,50000,Production of lithium minerals,892,,Production,lithium minerals,50000,*,Soviet Union,,,Estimates.,SU,A
-64.247496,-31.841561,ARG,Lithium,Normal value,-64.247496,Lithium minerals,tonnes (metric),1991-01-01 00:00:00,-31.841561,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,287,Production of lithium minerals,892,,Production,lithium minerals,287,,Argentina,,,,AR,A
132.72135600000001,-23.137734,AUS,Lithium,Normal value,132.721356,Lithium minerals,tonnes (metric),1991-01-01 00:00:00,-23.137734,Spodumene,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,43281,Production of lithium minerals,896,,Production,lithium minerals,43281,,Australia,Spodumene,,,AU,A
109.537431,32.216659,CHN,Lithium,Normal value,109.537431,Lithium minerals,tonnes (metric),1991-01-01 00:00:00,32.216659,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,15500,Production of lithium minerals,892,,Production,lithium minerals,15500,*,China,,,Estimates.,CN,A
132.72135600000001,-23.137734,AUS,Lithium,Normal value,132.721356,Lithium minerals,tonnes (metric),1992-01-01 00:00:00,-23.137734,Spodumene,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,39980,Production of lithium minerals,896,,Production,lithium minerals,39980,,Australia,Spodumene,,,AU,A
-69.73191899999999,-26.162882999999997,CHL,Lithium,Normal value,-69.731919,Lithium minerals,tonnes (metric),1992-01-01 00:00:00,-26.162883,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,10823,Production of lithium minerals,892,,Production,lithium minerals,10823,,Chile,,,,CL,A
109.537431,32.216659,CHN,Lithium,Normal value,109.537431,Lithium minerals,tonnes (metric),1992-01-01 00:00:00,32.216659,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,7220,Production of lithium minerals,892,,Production,lithium minerals,7220,,China,,,,CN,A
-64.247496,-31.841561,ARG,Lithium,Normal value,-64.247496,Lithium minerals,tonnes (metric),1992-01-01 00:00:00,-31.841561,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,620,Production of lithium minerals,892,,Production,lithium minerals,620,,Argentina,,,,AR,A
16.971256999999998,-20.703654,NAM,Lithium,Normal value,16.971257,Lithium minerals,tonnes (metric),1992-01-01 00:00:00,-20.703654,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,1162,Production of lithium minerals,892,,Production,lithium minerals,1162,,Namibia,,,,NA,A
-119.677633,59.205383999999995,CAN,Lithium,Normal value,-119.677633,Lithium minerals,tonnes (metric),1992-01-01 00:00:00,59.205384,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,18500,Production of lithium minerals,892,,Production,lithium minerals,18500,,Canada,,,,CA,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1992-01-01 00:00:00,-12.408957,,,84,,238,Production of lithium minerals,895,,Production,lithium minerals,238,,Brazil,Petalite,,,BR,A
-49.028009999999995,-12.408957,BRA,Lithium,Normal value,-49.028010,Lithium minerals,tonnes (metric),1992-01-01 00:00:00,-12.408957,Spodumene,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,3439,Production of lithium minerals,896,,Production,lithium minerals,3439,,Brazil,Spodumene,,,BR,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1992-01-01 00:00:00,-12.408957,,,84,,15,Production of lithium minerals,893,,Production,lithium minerals,15,,Brazil,Amblygonite,,,BR,A
29.851884,-19.002536,ZWE,Lithium,Normal value,29.851884,Lithium minerals,tonnes (metric),1992-01-01 00:00:00,-19.002536,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,12837,Production of lithium minerals,892,,Production,lithium minerals,12837,,Zimbabwe,,,,ZW,A
-97.834383,39.139831,USA,Lithium,Normal value,-97.834383,Lithium minerals,tonnes (metric),1992-01-01 00:00:00,39.139831,,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,3500,Production of lithium minerals,892,,Production,lithium minerals,3500,*|a|b,USA,,,Estimates.|Li content.|Mostly spodumene.,US,A
-8.263145999999999,39.866841,PRT,Lithium,Normal value,-8.263146,Lithium minerals,tonnes (metric),1992-01-01 00:00:00,39.866841,Lepidolite,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,15000,Production of lithium minerals,894,,Production,lithium minerals,15000,*,Portugal,Lepidolite,,Estimates.,PT,A
-8.263145999999999,39.866841,PRT,Lithium,Normal value,-8.263146,Lithium minerals,tonnes (metric),1993-01-01 00:00:00,39.866841,Lepidolite,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,13289,Production of lithium minerals,894,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,13289,,Portugal,Lepidolite,,,PT,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1993-01-01 00:00:00,-12.408957,,1,84,,18,Production of lithium minerals,893,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,18,,Brazil,Amblygonite,,,BR,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1993-01-01 00:00:00,-12.408957,,1,84,,180,Production of lithium minerals,895,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,180,,Brazil,Petalite,,,BR,A
-49.028009999999995,-12.408957,BRA,Lithium,Normal value,-49.028010,Lithium minerals,tonnes (metric),1993-01-01 00:00:00,-12.408957,Spodumene,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,5293,Production of lithium minerals,896,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,5293,,Brazil,Spodumene,,,BR,A
-119.677633,59.205383999999995,CAN,Lithium,Normal value,-119.677633,Lithium minerals,tonnes (metric),1993-01-01 00:00:00,59.205384,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,18900,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,18900,*,Canada,,,Estimates.,CA,A
16.971256999999998,-20.703654,NAM,Lithium,Normal value,16.971257,Lithium minerals,tonnes (metric),1993-01-01 00:00:00,-20.703654,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,739,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,739,,Namibia,,,,NA,A
-97.834383,39.139831,USA,Lithium,Normal value,-97.834383,Lithium minerals,tonnes (metric),1993-01-01 00:00:00,39.139831,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,3500,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,3500,*|a|b,USA,,,Estimates.|Li content.|Mostly spodumene.,US,A
29.851884,-19.002536,ZWE,Lithium,Normal value,29.851884,Lithium minerals,tonnes (metric),1993-01-01 00:00:00,-19.002536,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,18064,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,18064,,Zimbabwe,,,,ZW,A
94.13658799999999,63.462201,RUS,Lithium,Missing value,94.136588,Lithium minerals,tonnes (metric),1993-01-01 00:00:00,63.462201,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,...,,Russia,,Figures not available,,RU,O
-69.73191899999999,-26.162882999999997,CHL,Lithium,Normal value,-69.731919,Lithium minerals,tonnes (metric),1993-01-01 00:00:00,-26.162883,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,10369,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,10369,c,Chile,,,Carbonate.,CL,A
109.537431,32.216659,CHN,Lithium,Normal value,109.537431,Lithium minerals,tonnes (metric),1993-01-01 00:00:00,32.216659,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,44444,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,44444,,China,,,,CN,A
-64.247496,-31.841561,ARG,Lithium,Normal value,-64.247496,Lithium minerals,tonnes (metric),1993-01-01 00:00:00,-31.841561,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,300,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,300,*,Argentina,,,Estimates.,AR,A
132.72135600000001,-23.137734,AUS,Lithium,Normal value,132.721356,Lithium minerals,tonnes (metric),1993-01-01 00:00:00,-23.137734,Spodumene,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,33353,Production of lithium minerals,896,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,33353,,Australia,Spodumene,,,AU,A
109.537431,32.216659,CHN,Lithium,Normal value,109.537431,Lithium minerals,tonnes (metric),1994-01-01 00:00:00,32.216659,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,41511,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,41511,,China,,,,CN,A
-64.247496,-31.841561,ARG,Lithium,Normal value,-64.247496,Lithium minerals,tonnes (metric),1994-01-01 00:00:00,-31.841561,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,400,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,400,*,Argentina,,,Estimates.,AR,A
132.72135600000001,-23.137734,AUS,Lithium,Normal value,132.721356,Lithium minerals,tonnes (metric),1994-01-01 00:00:00,-23.137734,Spodumene,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,61708,Production of lithium minerals,896,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,61708,,Australia,Spodumene,,,AU,A
-69.73191899999999,-26.162882999999997,CHL,Lithium,Normal value,-69.731919,Lithium minerals,tonnes (metric),1994-01-01 00:00:00,-26.162883,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,10439,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,10439,c,Chile,,,Carbonate.,CL,A
-8.263145999999999,39.866841,PRT,Lithium,Normal value,-8.263146,Lithium minerals,tonnes (metric),1994-01-01 00:00:00,39.866841,Lepidolite,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,11352,Production of lithium minerals,894,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,11352,,Portugal,Lepidolite,,,PT,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1994-01-01 00:00:00,-12.408957,,1,84,,70,Production of lithium minerals,895,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,70,,Brazil,Petalite,,,BR,A
16.971256999999998,-20.703654,NAM,Lithium,Normal value,16.971257,Lithium minerals,tonnes (metric),1994-01-01 00:00:00,-20.703654,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,1362,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,1362,,Namibia,,,,NA,A
-97.834383,39.139831,USA,Lithium,Normal value,-97.834383,Lithium minerals,tonnes (metric),1994-01-01 00:00:00,39.139831,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,3500,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,3500,*|a|b,USA,,,Estimates.|Li content.|Mostly spodumene.,US,A
-119.677633,59.205383999999995,CAN,Lithium,Normal value,-119.677633,Lithium minerals,tonnes (metric),1994-01-01 00:00:00,59.205384,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,20000,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,20000,*,Canada,,,Estimates.,CA,A
29.851884,-19.002536,ZWE,Lithium,Normal value,29.851884,Lithium minerals,tonnes (metric),1994-01-01 00:00:00,-19.002536,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,25279,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,25279,,Zimbabwe,,,,ZW,A
-49.028009999999995,-12.408957,BRA,Lithium,Normal value,-49.028010,Lithium minerals,tonnes (metric),1994-01-01 00:00:00,-12.408957,Spodumene,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,7315,Production of lithium minerals,896,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,7315,,Brazil,Spodumene,,,BR,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1994-01-01 00:00:00,-12.408957,,1,84,,12,Production of lithium minerals,893,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,12,,Brazil,Amblygonite,,,BR,A
94.13658799999999,63.462201,RUS,Lithium,Missing value,94.136588,Lithium minerals,tonnes (metric),1994-01-01 00:00:00,63.462201,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,...,,Russia,,Figures not available,,RU,O
94.13658799999999,63.462201,RUS,Lithium,Missing value,94.136588,Lithium minerals,tonnes (metric),1995-01-01 00:00:00,63.462201,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,...,,Russia,,Figures not available,,RU,O
-69.73191899999999,-26.162882999999997,CHL,Lithium,Normal value,-69.731919,Lithium minerals,tonnes (metric),1995-01-01 00:00:00,-26.162883,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,12943,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,12943,c,Chile,,,Carbonate.,CL,A
-64.247496,-31.841561,ARG,Lithium,Normal value,-64.247496,Lithium minerals,tonnes (metric),1995-01-01 00:00:00,-31.841561,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,400,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,400,*,Argentina,,,Estimates.,AR,A
29.851884,-19.002536,ZWE,Lithium,Normal value,29.851884,Lithium minerals,tonnes (metric),1995-01-01 00:00:00,-19.002536,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,33498,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,33498,,Zimbabwe,,,,ZW,A
132.72135600000001,-23.137734,AUS,Lithium,Normal value,132.721356,Lithium minerals,tonnes (metric),1995-01-01 00:00:00,-23.137734,Spodumene,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,80135,Production of lithium minerals,896,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,80135,,Australia,Spodumene,,,AU,A
109.537431,32.216659,CHN,Lithium,Normal value,109.537431,Lithium minerals,tonnes (metric),1995-01-01 00:00:00,32.216659,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,49897,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,49897,,China,,,,CN,A
-8.263145999999999,39.866841,PRT,Lithium,Normal value,-8.263146,Lithium minerals,tonnes (metric),1995-01-01 00:00:00,39.866841,Lepidolite,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,8740,Production of lithium minerals,894,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,8740,,Portugal,Lepidolite,,,PT,A
-49.028009999999995,-12.408957,BRA,Lithium,Normal value,-49.028010,Lithium minerals,tonnes (metric),1995-01-01 00:00:00,-12.408957,Spodumene,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,7005,Production of lithium minerals,896,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,7005,,Brazil,Spodumene,,,BR,A
-119.677633,59.205383999999995,CAN,Lithium,Normal value,-119.677633,Lithium minerals,tonnes (metric),1995-01-01 00:00:00,59.205384,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,21000,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,21000,*,Canada,,,Estimates.,CA,A
-97.834383,39.139831,USA,Lithium,Normal value,-97.834383,Lithium minerals,tonnes (metric),1995-01-01 00:00:00,39.139831,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,3500,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,3500,*|a|b,USA,,,Estimates.|Li content.|Mostly spodumene.,US,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1995-01-01 00:00:00,-12.408957,,1,84,,29,Production of lithium minerals,893,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,29,,Brazil,Amblygonite,,,BR,A
16.971256999999998,-20.703654,NAM,Lithium,Normal value,16.971257,Lithium minerals,tonnes (metric),1995-01-01 00:00:00,-20.703654,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,2611,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,2611,,Namibia,,,,NA,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1995-01-01 00:00:00,-12.408957,,1,84,,137,Production of lithium minerals,895,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,137,,Brazil,Petalite,,,BR,A
-97.834383,39.139831,USA,Lithium,Normal value,-97.834383,Lithium minerals,tonnes (metric),1996-01-01 00:00:00,39.139831,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,4000,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,4000,*|a|b,USA,,,Estimates.|Li content.|Mostly spodumene.,US,A
-8.263145999999999,39.866841,PRT,Lithium,Normal value,-8.263146,Lithium minerals,tonnes (metric),1996-01-01 00:00:00,39.866841,Lepidolite,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,7626,Production of lithium minerals,894,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,7626,,Portugal,Lepidolite,,,PT,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1996-01-01 00:00:00,-12.408957,,1,84,,30,Production of lithium minerals,895,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,30,,Brazil,Petalite,,,BR,A
16.971256999999998,-20.703654,NAM,Lithium,Normal value,16.971257,Lithium minerals,tonnes (metric),1996-01-01 00:00:00,-20.703654,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,1971,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,1971,,Namibia,,,,NA,A
-49.028009999999995,-12.408957,BRA,,Normal value,-49.028010,,tonnes (metric),1996-01-01 00:00:00,-12.408957,,1,84,,41,Production of lithium minerals,893,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,41,,Brazil,Amblygonite,,,BR,A
-119.677633,59.205383999999995,CAN,Lithium,Normal value,-119.677633,Lithium minerals,tonnes (metric),1996-01-01 00:00:00,59.205384,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,22000,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,22000,*,Canada,,,Estimates.,CA,A
-49.028009999999995,-12.408957,BRA,Lithium,Normal value,-49.028010,Lithium minerals,tonnes (metric),1996-01-01 00:00:00,-12.408957,Spodumene,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,6500,Production of lithium minerals,896,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,6500,,Brazil,Spodumene,,,BR,A
94.13658799999999,63.462201,RUS,Lithium,Missing value,94.136588,Lithium minerals,tonnes (metric),1996-01-01 00:00:00,63.462201,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,...,,Russia,,Figures not available,,RU,O
132.72135600000001,-23.137734,AUS,Lithium,Normal value,132.721356,Lithium minerals,tonnes (metric),1996-01-01 00:00:00,-23.137734,Spodumene,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,139287,Production of lithium minerals,896,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,139287,,Australia,Spodumene,,,AU,A
-69.73191899999999,-26.162882999999997,CHL,Lithium,Normal value,-69.731919,Lithium minerals,tonnes (metric),1996-01-01 00:00:00,-26.162883,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,14180,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,14180,c,Chile,,,Carbonate.,CL,A
109.537431,32.216659,CHN,Lithium,Normal value,109.537431,Lithium minerals,tonnes (metric),1996-01-01 00:00:00,32.216659,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,40640,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,40640,,China,,,,CN,A
29.851884,-19.002536,ZWE,Lithium,Normal value,29.851884,Lithium minerals,tonnes (metric),1996-01-01 00:00:00,-19.002536,,1,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium,30929,Production of lithium minerals,892,"In addition to the countries listed, Russia also produces lithium minerals",Production,lithium minerals,30929,,Zimbabwe,,,,ZW,A
