x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,year,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,concat_table_notes_text,yearbook_table_trans,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
10.612941,45.366552,Production,ferro-alloys,,,Italy,Calcium silicide,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1972-01-01 00:00:00,45.366552,,74,5999,,Production of ferro-alloys,858,5999,
-101.933344,23.629557,Production,ferro-alloys,,,Mexico,Ferro-silicon,A,MX,,Normal value,MEX,,tonnes (metric),-101.933344,,,1972-01-01 00:00:00,23.629557,,74,14916,,Production of ferro-alloys,872,14916,
132.72135600000001,-23.137734,Production,ferro-alloys,,Years ended 30 November of that stated.|60% Mn.,Australia,Ferro-silico-manganese,A,AU,,Normal value,AUS,,tonnes (metric),132.721356,,,1972-01-01 00:00:00,-23.137734,,74,16607,,Production of ferro-alloys,871,16607,s|v
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-silico-magnesium,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1972-01-01 00:00:00,45.366552,,74,1512,,Production of ferro-alloys,870,1512,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Other ferro-alloys,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,1972-01-01 00:00:00,61.687074,,74,10790,,Production of ferro-alloys,877,10790,
2.452177,46.620563,Production,ferro-alloys,,"Ti, W, Mo, V content of ferro-titanium, ferro-tungsten, ferro-molybdenum and ferro-vanadium.",France,"Fe-Ti, Fe-W, Fe-Mo, Fe-V",A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,1972-01-01 00:00:00,46.620563,,74,5858,,Production of ferro-alloys,873,5858,a
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-titanium & ferro-silico-titanium,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1972-01-01 00:00:00,45.366552,,74,1049,,Production of ferro-alloys,874,1049,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-Si-manganese & silico-speigeleisen,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1972-01-01 00:00:00,45.366552,,74,1502,,Production of ferro-alloys,881,1502,
2.452177,46.620563,Production,ferro-alloys,,,France,Other ferro-alloys,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,1972-01-01 00:00:00,46.620563,,74,83882,,Production of ferro-alloys,877,83882,
132.72135600000001,-23.137734,Production,ferro-alloys,,Years ended 30 November of that stated.,Australia,Ferro-silicon,A,AU,,Normal value,AUS,,tonnes (metric),132.721356,,,1972-01-01 00:00:00,-23.137734,,74,9271,,Production of ferro-alloys,872,9271,s
-3.0,55.0,Production,ferro-alloys,,,United Kingdom,Spiegeleisen,A,GB,,Normal value,GBR,,tonnes (metric),-3.000000,,,1972-01-01 00:00:00,55.000000,,74,11000,,Production of ferro-alloys,879,11000,
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-vanadium,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,1972-01-01 00:00:00,65.542091,,74,565,,Production of ferro-alloys,876,565,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-silicon,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1972-01-01 00:00:00,45.366552,,74,73381,,Production of ferro-alloys,872,73381,
-8.263145999999999,39.866841,Production,ferro-alloys,,,Portugal,Ferro-alloys,A,PT,,Normal value,PRT,,tonnes (metric),-8.263146,,,1972-01-01 00:00:00,39.866841,,74,12996,,Production of ferro-alloys,859,12996,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Other ferro-alloys,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1972-01-01 00:00:00,43.460760,,74,46000,,Production of ferro-alloys,877,46000,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-silico-manganese,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1972-01-01 00:00:00,45.366552,,74,28798,,Production of ferro-alloys,871,28798,
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-tungsten,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,1972-01-01 00:00:00,65.542091,,74,515,,Production of ferro-alloys,875,515,
-3.0,55.0,Production,ferro-alloys,,,United Kingdom,Ferro-manganese,A,GB,,Normal value,GBR,,tonnes (metric),-3.000000,,,1972-01-01 00:00:00,55.000000,,74,141000,,Production of ferro-alloys,863,141000,
79.282538,22.642556,Production,ferro-alloys,,,India,Ferro-silicon,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,1972-01-01 00:00:00,22.642556,,74,31481,,Production of ferro-alloys,872,31481,
132.72135600000001,-23.137734,Production,ferro-alloys,,Years ended 30 November of that stated.,Australia,Ferro-manganese,A,AU,,Normal value,AUS,,tonnes (metric),132.721356,,,1972-01-01 00:00:00,-23.137734,,74,56631,,Production of ferro-alloys,863,56631,s
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-silico-chrome,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,1972-01-01 00:00:00,65.542091,,74,48333,,Production of ferro-alloys,869,48333,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Spiegeleisen,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1972-01-01 00:00:00,45.366552,,74,2619,,Production of ferro-alloys,879,2619,
14.130671999999999,47.585656,Production,ferro-alloys,,,Austria,Ferro-alloys,A,AT,,Normal value,AUT,,tonnes (metric),14.130672,,,1972-01-01 00:00:00,47.585656,,74,5700,,Production of ferro-alloys,859,5700,
-3.562909,40.389544,Production,ferro-alloys,,,Spain,Other ferro-alloys,A,ES,,Normal value,ESP,,tonnes (metric),-3.562909,,,1972-01-01 00:00:00,40.389544,,74,49360,,Production of ferro-alloys,877,49360,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-silico-manganese,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1972-01-01 00:00:00,43.460760,,74,343000,,Production of ferro-alloys,871,343000,
-101.933344,23.629557,Production,ferro-alloys,,,Mexico,Ferro-chrome,A,MX,,Normal value,MEX,,tonnes (metric),-101.933344,,,1972-01-01 00:00:00,23.629557,,74,1975,,Production of ferro-alloys,861,1975,
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-manganese,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,1972-01-01 00:00:00,65.542091,,74,34857,,Production of ferro-alloys,863,34857,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-silico-magnesium,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1972-01-01 00:00:00,-12.408957,,74,16806,,Production of ferro-alloys,870,16806,
2.452177,46.620563,Production,ferro-alloys,,,France,Ferro-chrome & ferro-silico-chrome,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,1972-01-01 00:00:00,46.620563,,74,112539,,Production of ferro-alloys,862,112539,
132.72135600000001,-23.137734,Production,ferro-alloys,,Years ended 30 November of that stated.,Australia,Ferro-chrome,A,AU,,Normal value,AUS,,tonnes (metric),132.721356,,,1972-01-01 00:00:00,-23.137734,,74,1396,,Production of ferro-alloys,861,1396,s
-101.933344,23.629557,Production,ferro-alloys,,,Mexico,Ferro-manganese,A,MX,,Normal value,MEX,,tonnes (metric),-101.933344,,,1972-01-01 00:00:00,23.629557,,74,47846,,Production of ferro-alloys,863,47846,
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-silicon,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,1972-01-01 00:00:00,65.542091,,74,57776,,Production of ferro-alloys,872,57776,
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Silicon metal,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,1972-01-01 00:00:00,65.542091,,74,17959,,Production of ferro-alloys,878,17959,
-69.73191899999999,-26.162882999999997,Production,ferro-alloys,,,Chile,Ferro-alloys,A,CL,,Normal value,CHL,,tonnes (metric),-69.731919,,,1972-01-01 00:00:00,-26.162883,,74,14000,,Production of ferro-alloys,859,14000,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-nickel,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1972-01-01 00:00:00,43.460760,,74,189000,,Production of ferro-alloys,865,189000,
-101.933344,23.629557,Production,ferro-alloys,,,Mexico,Ferro-silico-manganese,A,MX,,Normal value,MEX,,tonnes (metric),-101.933344,,,1972-01-01 00:00:00,23.629557,,74,11929,,Production of ferro-alloys,871,11929,
2.452177,46.620563,Production,ferro-alloys,,50% Si.,France,Ferro-silicon,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,1972-01-01 00:00:00,46.620563,,74,197235,,Production of ferro-alloys,872,197235,t
-3.562909,40.389544,Production,ferro-alloys,,,Spain,Ferro-silicon,A,ES,,Normal value,ESP,,tonnes (metric),-3.562909,,,1972-01-01 00:00:00,40.389544,,74,38310,,Production of ferro-alloys,872,38310,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Silicon metal,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1972-01-01 00:00:00,45.366552,,74,21250,,Production of ferro-alloys,878,21250,
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-molybdenum,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,1972-01-01 00:00:00,65.542091,,74,1688,,Production of ferro-alloys,864,1688,
-119.677633,59.205383999999995,Production,ferro-alloys,,Factory shipments.,Canada,Ferro-alloys,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,,1972-01-01 00:00:00,59.205384,,74,227426,,Production of ferro-alloys,859,227426,z
14.4166,50.083332999999996,Production,ferro-alloys,,,Czechoslovakia,Ferro-alloys,A,CS,,Normal value,CSK,,tonnes (metric),14.416600,,,1972-01-01 00:00:00,50.083333,,74,116000,,Production of ferro-alloys,859,116000,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-manganese,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1972-01-01 00:00:00,43.460760,,74,553000,,Production of ferro-alloys,863,553000,
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-silico-manganese,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,1972-01-01 00:00:00,65.542091,,74,36656,,Production of ferro-alloys,871,36656,
20.45,44.816666999999995,Production,ferro-alloys,,,Yugoslavia,Ferro-alloys,A,YU,,Normal value,YUG,,tonnes (metric),20.450000,,,1972-01-01 00:00:00,44.816667,,74,132054,,Production of ferro-alloys,859,132054,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-vanadium,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1972-01-01 00:00:00,45.366552,,74,478,,Production of ferro-alloys,876,478,
10.612941,45.366552,Production,ferro-alloys,,,Italy,Ferro-silico-chrome,A,IT,,Normal value,ITA,,tonnes (metric),10.612941,,,1972-01-01 00:00:00,45.366552,,74,32,,Production of ferro-alloys,869,32,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-silicon,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,,1972-01-01 00:00:00,-12.408957,,74,23745,,Production of ferro-alloys,872,23745,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-silicon,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,1972-01-01 00:00:00,61.687074,,74,239797,,Production of ferro-alloys,872,239797,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-silicon,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,,1972-01-01 00:00:00,43.460760,,74,309000,,Production of ferro-alloys,872,309000,
79.282538,22.642556,Production,ferro-alloys,Nil (nothing produced),,India,Ferro-silico-chrome,A,IN,,Normal Value,IND,,tonnes (metric),79.282538,,,1972-01-01 00:00:00,22.642556,,74,0,,Production of ferro-alloys,869,-----,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-silico-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,1972-01-01 00:00:00,61.687074,,74,155449,,Production of ferro-alloys,871,155449,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-alloys,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,1972-01-01 00:00:00,-30.457875,,74,486900,,Production of ferro-alloys,859,486900,
120.964347,23.753332,Production,ferro-alloys,,,Taiwan,Ferro-silicon,A,TW,,Normal value,TWN,,tonnes (metric),120.964347,,,1972-01-01 00:00:00,23.753332,,74,10806,,Production of ferro-alloys,872,10806,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,1972-01-01 00:00:00,61.687074,,74,226664,,Production of ferro-alloys,863,226664,
20.335869,47.155288,Production,ferro-alloys,,,Hungary,Ferro-silicon,A,HU,,Normal value,HUN,,tonnes (metric),20.335869,,,1972-01-01 00:00:00,47.155288,,74,6784,,Production of ferro-alloys,872,6784,
22.009674999999998,39.740648,Production,ferro-alloys,,Nickel content.,Greece,Ferro-nickel,A,GR,,Normal value,GRC,,tonnes (metric),22.009675,,,1972-01-01 00:00:00,39.740648,,74,11270,,Production of ferro-alloys,865,11270,y
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-chrome,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1972-01-01 00:00:00,39.139831,,74,216389,,Production of ferro-alloys,861,216389,
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-chrome,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,1972-01-01 00:00:00,65.542091,,74,58295,,Production of ferro-alloys,861,58295,
7.1000000000000005,50.733332999999995,Production,ferro-alloys,,,German Federal Republic,Ferro-manganese & spiegeleisen,A,DE,,Normal value,DEU,,tonnes (metric),7.100000,,,1972-01-01 00:00:00,50.733333,,74,210000,,Production of ferro-alloys,880,210000,
2.452177,46.620563,Production,ferro-alloys,,,France,Ferro-manganese & spiegeleisen,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,1972-01-01 00:00:00,46.620563,,74,449000,,Production of ferro-alloys,880,449000,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Pig iron,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1972-01-01 00:00:00,39.139831,,74,147937,,Production of ferro-alloys,690,147937,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-manganese,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1972-01-01 00:00:00,39.139831,,74,726404,,Production of ferro-alloys,863,726404,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-chrome & ferro-silico-chrome,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,1972-01-01 00:00:00,61.687074,,74,31185,,Production of ferro-alloys,862,31185,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-phosphorus,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1972-01-01 00:00:00,39.139831,,74,118256,,Production of ferro-alloys,868,118256,
79.282538,22.642556,Production,ferro-alloys,,,India,Ferro-chrome,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,1972-01-01 00:00:00,22.642556,,74,1525,,Production of ferro-alloys,861,1525,
-3.562909,40.389544,Production,ferro-alloys,,,Spain,Ferro-manganese,A,ES,,Normal value,ESP,,tonnes (metric),-3.562909,,,1972-01-01 00:00:00,40.389544,,74,84532,,Production of ferro-alloys,863,84532,
79.282538,22.642556,Production,ferro-alloys,,,India,Ferro-manganese,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,1972-01-01 00:00:00,22.642556,,74,160020,,Production of ferro-alloys,863,160020,
20.335869,47.155288,Production,ferro-alloys,,,Hungary,Ferro-manganese,A,HU,,Normal value,HUN,,tonnes (metric),20.335869,,,1972-01-01 00:00:00,47.155288,,74,19498,,Production of ferro-alloys,863,19498,
-97.834383,39.139831,Production,ferro-alloys,,"Including ferro-boron and other complex boron additive alloys, ferro-molybdenum, ferro-tungsten, ferro-vanadium, spiegeleisen, ferro-zirconium and other miscellaneous alloys.",USA,Other ferro-alloys,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1972-01-01 00:00:00,39.139831,,74,87354,,Production of ferro-alloys,877,87354,q
-70.500342,18.899231999999998,Production,ferro-alloys,,Nickel content.,Dominican Republic,Ferro-nickel,A,DO,,Normal value,DOM,,tonnes (metric),-70.500342,,,1972-01-01 00:00:00,18.899232,,74,17400,,Production of ferro-alloys,865,17400,y
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-silico-chrome,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1972-01-01 00:00:00,39.139831,,74,89106,,Production of ferro-alloys,869,89106,
2.452177,46.620563,Production,ferro-alloys,,,France,Ferro-Si-manganese & silico-speigeleisen,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,1972-01-01 00:00:00,46.620563,,74,31965,,Production of ferro-alloys,881,31965,
7.1000000000000005,50.733332999999995,Production,ferro-alloys,,,German Federal Republic,Other ferro-alloys,A,DE,,Normal value,DEU,,tonnes (metric),7.100000,,,1972-01-01 00:00:00,50.733333,,74,218000,,Production of ferro-alloys,877,218000,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-silicon,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1972-01-01 00:00:00,39.139831,,74,763293,,Production of ferro-alloys,872,763293,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-silico-manganese,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1972-01-01 00:00:00,39.139831,,74,139012,,Production of ferro-alloys,871,139012,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-niobium,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1972-01-01 00:00:00,39.139831,,74,1052,,Production of ferro-alloys,866,1052,
164.564138,-20.661227999999998,Production,ferro-alloys,,Nickel content.,New Caledonia,Ferro-nickel,A,NC,,Normal value,NCL,,tonnes (metric),164.564138,,,1972-01-01 00:00:00,-20.661228,,74,35936,,Production of ferro-alloys,865,35936,y
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-alloys,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,1973-01-01 00:00:00,-30.457875,,74,554800,,Production of ferro-alloys,859,554800,
164.564138,-20.661227999999998,Production,ferro-alloys,,Nickel content.,New Caledonia,Ferro-nickel,A,NC,,Normal value,NCL,,tonnes (metric),164.564138,,,1973-01-01 00:00:00,-20.661228,,74,35759,,Production of ferro-alloys,865,35759,y
7.1000000000000005,50.733332999999995,Production,ferro-alloys,,,German Federal Republic,Other ferro-alloys,A,DE,,Normal value,DEU,,tonnes (metric),7.100000,,,1973-01-01 00:00:00,50.733333,,74,265000,,Production of ferro-alloys,877,265000,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,1973-01-01 00:00:00,61.687074,,74,235451,,Production of ferro-alloys,863,235451,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-phosphorus,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1973-01-01 00:00:00,39.139831,,74,117613,,Production of ferro-alloys,868,117613,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-niobium,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1973-01-01 00:00:00,39.139831,,74,1059,,Production of ferro-alloys,866,1059,
79.282538,22.642556,Production,ferro-alloys,,,India,Ferro-silico-chrome,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,1973-01-01 00:00:00,22.642556,,74,1949,,Production of ferro-alloys,869,1949,
82.51,55.51,Production,ferro-alloys,,,Soviet Union,Ferro-manganese,A,SU,,Normal value,SUN,,tonnes (metric),82.510000,,,1973-01-01 00:00:00,55.510000,,74,888000,,Production of ferro-alloys,863,888000,
2.452177,46.620563,Production,ferro-alloys,,,France,Ferro-manganese & spiegeleisen,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,,1973-01-01 00:00:00,46.620563,,74,545000,,Production of ferro-alloys,880,545000,
20.335869,47.155288,Production,ferro-alloys,,,Hungary,Ferro-manganese,A,HU,,Normal value,HUN,,tonnes (metric),20.335869,,,1973-01-01 00:00:00,47.155288,,74,16595,,Production of ferro-alloys,863,16595,
22.009674999999998,39.740648,Production,ferro-alloys,,Nickel content.,Greece,Ferro-nickel,A,GR,,Normal value,GRC,,tonnes (metric),22.009675,,,1973-01-01 00:00:00,39.740648,,74,13946,,Production of ferro-alloys,865,13946,y
120.964347,23.753332,Production,ferro-alloys,,,Taiwan,Ferro-silicon,A,TW,,Normal value,TWN,,tonnes (metric),120.964347,,,1973-01-01 00:00:00,23.753332,,74,13400,,Production of ferro-alloys,872,13400,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-silicon,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1973-01-01 00:00:00,39.139831,,74,796325,,Production of ferro-alloys,872,796325,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-chrome & ferro-silico-chrome,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,1973-01-01 00:00:00,61.687074,,74,31811,,Production of ferro-alloys,862,31811,
-3.562909,40.389544,Production,ferro-alloys,,,Spain,Ferro-manganese,A,ES,,Normal value,ESP,,tonnes (metric),-3.562909,,,1973-01-01 00:00:00,40.389544,,74,108940,,Production of ferro-alloys,863,108940,
7.1000000000000005,50.733332999999995,Production,ferro-alloys,,,German Federal Republic,Ferro-manganese & spiegeleisen,A,DE,,Normal value,DEU,,tonnes (metric),7.100000,,,1973-01-01 00:00:00,50.733333,,74,247000,,Production of ferro-alloys,880,247000,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-silico-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,,1973-01-01 00:00:00,61.687074,,74,106825,,Production of ferro-alloys,871,106825,
-97.834383,39.139831,Production,ferro-alloys,,,USA,Ferro-chrome,A,US,,Normal value,USA,,tonnes (metric),-97.834383,,,1973-01-01 00:00:00,39.139831,,74,299146,,Production of ferro-alloys,861,299146,
-70.500342,18.899231999999998,Production,ferro-alloys,,Nickel content.,Dominican Republic,Ferro-nickel,A,DO,,Normal value,DOM,,tonnes (metric),-70.500342,,,1973-01-01 00:00:00,18.899232,,74,28298,,Production of ferro-alloys,865,28298,y
79.282538,22.642556,Production,ferro-alloys,,,India,Ferro-manganese,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,1973-01-01 00:00:00,22.642556,,74,141063,,Production of ferro-alloys,863,141063,
79.282538,22.642556,Production,ferro-alloys,,,India,Ferro-chrome,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,,1973-01-01 00:00:00,22.642556,,74,6633,,Production of ferro-alloys,861,6633,
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-chrome,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,,1973-01-01 00:00:00,65.542091,,74,80399,,Production of ferro-alloys,861,80399,
